PPvec,blockVec,stimLevelVec,sidVec,chanVec
6.75979531340036e-06,1,3000,"8e907",1
6.75172199257687e-06,1,3000,"8e907",2
6.56856959555725e-06,1,3000,"8e907",3
1.78279751311487e-05,1,3000,"8e907",4
0.000108303933620643,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
NaN,1,3000,"8e907",8
NaN,1,3000,"8e907",1
NaN,1,3000,"8e907",2
NaN,1,3000,"8e907",3
2.83131939180203e-05,1,3000,"8e907",4
3.18105420000785e-05,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
2.96078826236464e-05,1,3000,"8e907",8
NaN,1,3000,"8e907",1
NaN,1,3000,"8e907",2
5.55039368107239e-06,1,3000,"8e907",3
5.57521057253668e-06,1,3000,"8e907",4
0.000100666191751284,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
NaN,1,3000,"8e907",8
NaN,1,3000,"8e907",1
1.53973433177831e-05,1,3000,"8e907",2
1.54396926514576e-05,1,3000,"8e907",3
1.0402906003546e-05,1,3000,"8e907",4
6.78313902291023e-05,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
2.49048371332232e-06,1,3000,"8e907",8
NaN,1,3000,"8e907",1
1.05106317838155e-05,1,3000,"8e907",2
2.38346964098265e-05,1,3000,"8e907",3
3.41936477992795e-05,1,3000,"8e907",4
0.000124283236353171,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
3.4138793661622e-06,1,3000,"8e907",8
NaN,1,3000,"8e907",1
1.50434428663894e-05,1,3000,"8e907",2
2.43847861608876e-05,1,3000,"8e907",3
2.35830261767174e-05,1,3000,"8e907",4
0.000106756989080931,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
3.15386974947149e-06,1,3000,"8e907",8
NaN,1,3000,"8e907",1
2.04848121348698e-05,1,3000,"8e907",2
1.43963847361932e-05,1,3000,"8e907",3
2.32996474725204e-05,1,3000,"8e907",4
0.000102784556710597,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
6.59034731676488e-06,1,3000,"8e907",8
8.56981830500982e-06,1,3000,"8e907",1
1.69894549896131e-05,1,3000,"8e907",2
1.81844195564748e-05,1,3000,"8e907",3
1.9762854617873e-05,1,3000,"8e907",4
8.10502816878095e-05,1,3000,"8e907",5
NaN,1,3000,"8e907",6
NaN,1,3000,"8e907",7
1.38783331873505e-05,1,3000,"8e907",8
NaN,1,3000,"8e907",1
2.14450999243393e-05,1,3000,"8e907",2
1.81227221023281e-05,1,3000,"8e907",3
1.92543394761422e-05,1,3000,"8e907",4
8.07461744684183e-05,1,3000,"8e907",5
NaN,1,3000,"8e907",6
