PPvec,blockVec,stimLevelVec,sidVec,chanVec
1.74597571885526e-05,1,1000,"2e114",1
1.42339227338525e-05,1,1000,"2e114",2
1.11917123401872e-05,1,1000,"2e114",3
2.75585888106053e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
NaN,1,1000,"2e114",7
NaN,1,1000,"2e114",8
NaN,1,1000,"2e114",1
NaN,1,1000,"2e114",2
NaN,1,1000,"2e114",3
2.43768696200923e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
NaN,1,1000,"2e114",7
1.01246708102199e-05,1,1000,"2e114",8
NaN,1,1000,"2e114",1
NaN,1,1000,"2e114",2
3.54350923773515e-05,1,1000,"2e114",3
5.37728051010386e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
NaN,1,1000,"2e114",7
4.28866013079929e-05,1,1000,"2e114",8
2.05634721189598e-05,1,1000,"2e114",1
1.18168991572765e-05,1,1000,"2e114",2
NaN,1,1000,"2e114",3
2.47205346540839e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
2.27063222694856e-05,1,1000,"2e114",7
0.000145282037327091,1,1000,"2e114",8
NaN,1,1000,"2e114",1
2.15154772937296e-05,1,1000,"2e114",2
1.73867699605607e-05,1,1000,"2e114",3
4.90835392283052e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
8.40041668582455e-06,1,1000,"2e114",7
1.98846424172552e-05,1,1000,"2e114",8
NaN,1,1000,"2e114",1
1.76180464661007e-05,1,1000,"2e114",2
4.72660367579684e-06,1,1000,"2e114",3
1.58471757553049e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
3.75998643874708e-06,1,1000,"2e114",7
3.80064428868307e-05,1,1000,"2e114",8
1.02941889836743e-05,1,1000,"2e114",1
9.01557429060889e-06,1,1000,"2e114",2
8.77506873688117e-06,1,1000,"2e114",3
2.47771132121675e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
NaN,1,1000,"2e114",7
2.09714132145185e-05,1,1000,"2e114",8
1.50037951161298e-05,1,1000,"2e114",1
2.22224061755658e-05,1,1000,"2e114",2
3.37009148350038e-05,1,1000,"2e114",3
5.92279113026516e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
2.21451692794319e-06,1,1000,"2e114",7
1.43910176785903e-05,1,1000,"2e114",8
1.78858671706266e-05,1,1000,"2e114",1
2.39792855908681e-06,1,1000,"2e114",2
3.48330496142341e-06,1,1000,"2e114",3
1.82986245046993e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
NaN,1,1000,"2e114",7
2.1828425376747e-06,1,1000,"2e114",8
7.76170465925539e-06,1,1000,"2e114",1
1.10904966387282e-05,1,1000,"2e114",2
1.01717293245597e-05,1,1000,"2e114",3
1.17218024213473e-05,1,1000,"2e114",4
NaN,1,1000,"2e114",5
NaN,1,1000,"2e114",6
2.71241312800729e-05,1,1000,"2e114",7
1.54541743305081e-05,1,1000,"2e114",8
1.09553630469202e-05,1,1000,"2e114",1
