PPvec,blockVec,stimLevelVec,sidVec,chanVec
1.43258182941493e-05,5,1500,"e6f3c",1
8.95612927759275e-06,5,1500,"e6f3c",2
9.92264663916278e-06,5,1500,"e6f3c",3
5.45176606595766e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
1.53621853856029e-05,5,1500,"e6f3c",7
1.07064316767868e-05,5,1500,"e6f3c",8
NaN,5,1500,"e6f3c",1
NaN,5,1500,"e6f3c",2
NaN,5,1500,"e6f3c",3
8.27987485447211e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
3.98741050369373e-05,5,1500,"e6f3c",7
1.856676974943e-05,5,1500,"e6f3c",8
NaN,5,1500,"e6f3c",1
NaN,5,1500,"e6f3c",2
1.87860479781097e-05,5,1500,"e6f3c",3
0.000116291433176631,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
5.28380849428377e-05,5,1500,"e6f3c",7
3.19062072010076e-05,5,1500,"e6f3c",8
7.51744121920292e-06,5,1500,"e6f3c",1
7.36014060982594e-06,5,1500,"e6f3c",2
8.20458268356785e-06,5,1500,"e6f3c",3
4.26572863658298e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
1.62268296345734e-05,5,1500,"e6f3c",7
4.01274188090422e-05,5,1500,"e6f3c",8
NaN,5,1500,"e6f3c",1
2.36712154134064e-05,5,1500,"e6f3c",2
2.8377806716272e-05,5,1500,"e6f3c",3
8.32839659738285e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
4.54157628388133e-05,5,1500,"e6f3c",7
2.31912426209184e-05,5,1500,"e6f3c",8
NaN,5,1500,"e6f3c",1
1.1511429833833e-05,5,1500,"e6f3c",2
1.50445088892588e-05,5,1500,"e6f3c",3
5.82055480278318e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
2.21233690585911e-05,5,1500,"e6f3c",7
2.62630416740941e-05,5,1500,"e6f3c",8
1.4414551145899e-05,5,1500,"e6f3c",1
9.89098297771004e-06,5,1500,"e6f3c",2
1.05761065643442e-05,5,1500,"e6f3c",3
5.26695465025321e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
7.28942658640939e-06,5,1500,"e6f3c",7
1.54922525164331e-05,5,1500,"e6f3c",8
2.89984381660571e-05,5,1500,"e6f3c",1
2.47474709179639e-05,5,1500,"e6f3c",2
3.42001085759448e-05,5,1500,"e6f3c",3
0.00010890612237266,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
4.3331294625933e-05,5,1500,"e6f3c",7
1.69589696288908e-05,5,1500,"e6f3c",8
9.88547744714819e-06,5,1500,"e6f3c",1
1.19475481620187e-05,5,1500,"e6f3c",2
1.56425515322026e-05,5,1500,"e6f3c",3
4.47961337433766e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
1.9580102239416e-05,5,1500,"e6f3c",7
2.77120151098799e-05,5,1500,"e6f3c",8
1.14511232067433e-05,5,1500,"e6f3c",1
1.25707663159994e-05,5,1500,"e6f3c",2
1.33347449818467e-05,5,1500,"e6f3c",3
5.75039717836617e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
2.65449096694581e-05,5,1500,"e6f3c",7
4.53361141839516e-06,5,1500,"e6f3c",8
1.1489010378229e-05,5,1500,"e6f3c",1
1.56790051090475e-05,5,1500,"e6f3c",2
2.07741544357406e-05,5,1500,"e6f3c",3
7.84313180325592e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
3.13674808267618e-05,5,1500,"e6f3c",7
1.86889727566186e-05,5,1500,"e6f3c",8
7.04690526222853e-06,5,1500,"e6f3c",1
7.23432954324328e-06,5,1500,"e6f3c",2
1.23754812529343e-05,5,1500,"e6f3c",3
4.94265006744476e-05,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
3.07503382043312e-06,5,1500,"e6f3c",7
1.66537854909219e-06,5,1500,"e6f3c",8
1.22013570754759e-05,5,1500,"e6f3c",1
2.820785828938e-05,5,1500,"e6f3c",2
4.05696477851246e-05,5,1500,"e6f3c",3
0.000101720508123532,5,1500,"e6f3c",4
NaN,5,1500,"e6f3c",5
NaN,5,1500,"e6f3c",6
3.10462980409375e-05,5,1500,"e6f3c",7
1.53802755604201e-05,5,1500,"e6f3c",8
2.52221592679817e-05,5,1500,"e6f3c",1
2.204334991536e-05,5,1500,"e6f3c",2
