"","aal.distance","aal.label","ba.distance","ba.label"
"1",4.35889894354067,Parietal_Sup_L,5.91607978309962,Left-BA7
"2",4.35889894354067,Parietal_Inf_L,6.40312423743285,Left-BA39
"3",6.16441400296898,Postcentral_L,7.07106781186548,Left-PrimSensory (1)
"4",4.24264068711928,Postcentral_L,7.21110255092798,Left-PrimSensory (1)
"5",6.16441400296898,Postcentral_L,9.21954445729289,Left-PrimMotor (4)
"6",3.16227766016838,Precentral_L,7.54983443527075,Left-BA6
"7",4.12310562561766,Precentral_L,6.6332495807108,Left-BA6
"8",5,Frontal_Mid_L,7.81024967590665,Left-BA6
