"","aal.distance","aal.label","ba.distance","ba.label"
"1",2,Parietal_Sup_L,0,Left-BA7
"2",0,Parietal_Sup_L,1.4142135623731,Left-BA7
"3",1,Parietal_Sup_L,3.16227766016838,Left-BA7
"4",1,Postcentral_L,1.4142135623731,Left-PrimSensory (1)
"5",0,Postcentral_L,0,Left-PrimSensory (1)
"6",0,Precentral_L,0,Left-BA6
"7",0,Precentral_L,0,Left-BA6
"8",0,Precentral_L,0,Left-BA6
